3600.0,  12.2766
3660.0,  12.3983
3720.0,  12.466
3780.0,  12.4331
3840.0,  12.3302
3900.0,  12.2416
3960.0,  12.3079
4020.0,  12.3389
4080.0,  12.2396
4140.0,  12.097
4200.0,  12.0025
4260.0,  12.0088
4320.0,  12.0553
4380.0,  12.2582
4440.0,  12.5769
4500.0,  12.6628
4560.0,  12.3631
4620.0,  11.8626
4680.0,  11.4795
4740.0,  11.3604
4800.0,  11.3966
4860.0,  11.608
4920.0,  11.7702
4980.0,  11.6322
5040.0,  11.4458
5100.0,  11.6979
5160.0,  11.9459
5220.0,  12.1729
5280.0,  12.3651
5340.0,  12.4082
5400.0,  12.3184
5460.0,  12.094
5520.0,  12.0651
5580.0,  12.3229
5640.0,  12.5467
5700.0,  12.6098
5760.0,  12.7399
5820.0,  12.7546
5880.0,  12.4623
5940.0,  12.2827
6000.0,  12.1681
6060.0,  11.9339
6120.0,  11.8394
6180.0,  12.033
6240.0,  12.0675
6300.0,  12.149
6360.0,  12.256
6420.0,  12.6313
6480.0,  12.5315
6540.0,  11.9855
6600.0,  11.688
6660.0,  11.8577
6720.0,  12.2064
6780.0,  12.3404
6840.0,  12.3546
6900.0,  12.4496
6960.0,  12.2966
7020.0,  11.6804
7080.0,  11.6287
7140.0,  12.0085
7200.0,  12.2191
