3600.0,  0.0587013
3660.0,  0.0571918
3720.0,  0.0518861
3780.0,  0.0504029
3840.0,  0.0584338
3900.0,  0.0647801
3960.0,  0.0631345
4020.0,  0.061123
4080.0,  0.0616248
4140.0,  0.0666465
4200.0,  0.065223
4260.0,  0.068461
4320.0,  0.06428
4380.0,  0.0548429
4440.0,  0.0536638
4500.0,  0.0541739
4560.0,  0.0599129
4620.0,  0.0660975
4680.0,  0.0622311
4740.0,  0.065961
4800.0,  0.0742158
4860.0,  0.0710083
4920.0,  0.0698255
4980.0,  0.0706364
5040.0,  0.0682004
5100.0,  0.0630487
5160.0,  0.0610331
5220.0,  0.0583416
5280.0,  0.0582113
5340.0,  0.0623747
5400.0,  0.061465
5460.0,  0.065914
5520.0,  0.0628645
5580.0,  0.0603417
5640.0,  0.0525989
5700.0,  0.048121
5760.0,  0.0492517
5820.0,  0.0527124
5880.0,  0.0543568
5940.0,  0.0557365
6000.0,  0.0585825
6060.0,  0.0600969
6120.0,  0.0612224
6180.0,  0.0556726
6240.0,  0.0610879
6300.0,  0.0693674
6360.0,  0.0620719
6420.0,  0.0549773
6480.0,  0.0557131
6540.0,  0.0617692
6600.0,  0.067798
6660.0,  0.0678139
6720.0,  0.0639281
6780.0,  0.0627968
6840.0,  0.0667729
6900.0,  0.0616464
6960.0,  0.0661084
7020.0,  0.0704056
7080.0,  0.0644435
7140.0,  0.0658786
7200.0,  0.0660285
